timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-03T00:43:18,variants_train,7356f5ea-7def-468e-b7fc-65ad4f307549,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1382.8760194799397,0.44201253611750707,0.0003196328014160918,96.10953119006234,0.0,10.0,0.026601847082571753,0.5644810765844994,0.056961458916822125,0.6480443825838933,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
