timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-18T05:44:44,variants_train,c61f9dc7-089b-451c-94ee-0c39723b1006,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,405.37524143699557,0.30452160612310075,0.0007512091884142122,92.00541418964886,472.9448114460568,10.0,0.022514310943378787,0.4058344641117557,0.018117105656985138,0.4464658807121196,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
