task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-04T11:29:23,variants_train,50e8bf44-f4c9-4a5d-b032-0b880de81907,1.7787948959739879,7.642733622780734e-08,4.296074672309866e-08,16.008874581540393,23.138237354369085,10.0,1.5822215435539605e-05,1.1435842480977954e-05,4.8918397861093075e-06,3.214989770262687e-05,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
tokenize_dataset,2025-06-04T11:29:23,variants_train,50e8bf44-f4c9-4a5d-b032-0b880de81907,0.18147266400046647,1.221345892428067e-08,6.732841877998145e-08,68.16829817775479,24.949242614474937,10.0,3.4284666316592924e-06,1.256112115655128e-06,4.531307999665539e-07,5.137709547280972e-06,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
load_model,2025-06-04T11:29:24,variants_train,50e8bf44-f4c9-4a5d-b032-0b880de81907,0.7423310420708731,5.966864277186085e-08,8.03891689165103e-08,88.62430256841508,23.397730229705378,10.0,1.826616739069968e-05,4.823614970561607e-06,2.0104089557814097e-06,2.5100191317042693e-05,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
train_model,2025-06-04T12:08:58,variants_train,50e8bf44-f4c9-4a5d-b032-0b880de81907,2374.469827729976,0.0003505880045464216,1.476489621876839e-07,88.58934842945786,207.95276454771317,10.0,0.0037220967954528323,0.13716044361715518,0.006595692353988934,0.14747823276659694,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
save_model,2025-06-04T12:08:59,variants_train,50e8bf44-f4c9-4a5d-b032-0b880de81907,0.4642545440001413,5.649977176326766e-08,1.217171172572067e-07,81.15032381282786,93.63755343917174,10.0,1.0459007256087213e-05,1.2073342992025005e-05,1.2348248500425665e-06,2.3767175098138305e-05,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
evaluate_model,2025-06-04T12:11:40,variants_train,50e8bf44-f4c9-4a5d-b032-0b880de81907,160.82575340208132,3.373411071547661e-05,2.0975574816480765e-07,81.2686901133281,207.44440098134055,10.0,0.004476613153787657,0.009267285469377384,0.0004466811107529797,0.014190579733918018,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
