task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-04T10:45:47,variants_train,440f385b-6c34-4ba0-8c3b-2565e7d84271,6.866095874924213,2.701653950254475e-07,3.934639641057684e-08,3.708829961516148,23.6492591681908,10.0,4.95168737801345e-05,4.510781386457552e-05,1.9022997091653653e-05,0.00011364768473636367,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
tokenize_dataset,2025-06-04T10:45:47,variants_train,440f385b-6c34-4ba0-8c3b-2565e7d84271,0.19761503604240716,1.0553069103134481e-08,5.343396333314412e-08,59.811254350528905,12.128569718593551,10.0,3.276077620861101e-06,6.650005328623365e-07,4.981723665777176e-07,4.439250520301162e-06,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
load_model,2025-06-04T10:45:48,variants_train,440f385b-6c34-4ba0-8c3b-2565e7d84271,0.7550332120154053,6.148364809509776e-08,8.144031653701014e-08,89.78068892271492,23.82326378778238,10.0,1.882203811317401e-05,4.995559550025064e-06,2.0460931862342286e-06,2.586369084943329e-05,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
train_model,2025-06-04T11:25:26,variants_train,440f385b-6c34-4ba0-8c3b-2565e7d84271,2378.2513362179743,0.00035118094598716255,1.4766351328468322e-07,89.74526664944227,208.0714619078832,10.0,0.0036641726727246818,0.13745729024352293,0.0066061963985499465,0.14772765931479756,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
save_model,2025-06-04T11:25:27,variants_train,440f385b-6c34-4ba0-8c3b-2565e7d84271,0.48159888305235654,5.7857365559220615e-08,1.2015284288869764e-07,80.99136464444703,91.41970009869799,10.0,1.0828208662560374e-05,1.2226954224203723e-05,1.283097163670699e-06,2.433826005041051e-05,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
evaluate_model,2025-06-04T11:28:09,variants_train,440f385b-6c34-4ba0-8c3b-2565e7d84271,162.62218123697676,3.399301815327653e-05,2.090307265929253e-07,81.10858979738425,206.45411684810696,10.0,0.004521736063219289,0.009326084405307355,0.00045167118160558545,0.014299491650132223,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N
