task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-01T13:20:39,variants_train,a4ba26f4-3632-4c6f-9107-92625d0b54e2,1.8223616409813985,2.2564485417151956e-05,1.2380547843382445e-05,16.607571301646672,22.245548022907844,10.0,1.681547817459529e-05,1.1263342344136618e-05,5.003472008360809e-06,3.308229252709272e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-01T13:20:39,variants_train,a4ba26f4-3632-4c6f-9107-92625d0b54e2,0.18283875402994454,3.061048791402735e-06,1.674871770365191e-05,68.31303205844875,11.19231274661799,10.0,3.462704159050596e-06,5.67778231541638e-07,4.573891333873485e-07,4.487871523979584e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-01T13:20:40,variants_train,a4ba26f4-3632-4c6f-9107-92625d0b54e2,0.7191350950160995,1.661732052583117e-05,2.3110062430595267e-05,90.09752436201092,22.17217428540154,10.0,1.7988734390976015e-05,4.427781320259783e-06,1.9465064667100604e-06,2.4363022177945858e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-01T14:21:51,variants_train,a4ba26f4-3632-4c6f-9107-92625d0b54e2,3671.5983693430317,0.1643980002668754,4.4775594671053825e-05,90.0754208854847,207.21710295727354,20.0,0.009291573864086479,0.21133832990386203,0.02039765060135008,0.2410275543692986,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-01T14:21:52,variants_train,a4ba26f4-3632-4c6f-9107-92625d0b54e2,0.9051260230480693,2.9169139927481824e-05,3.222965212683179e-05,80.61579888898805,69.9611976403747,20.0,2.026102120880266e-05,1.7586680735703908e-05,4.917821044607418e-06,4.2765522989124394e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-01T14:28:51,variants_train,a4ba26f4-3632-4c6f-9107-92625d0b54e2,418.2216847820091,0.02427663684815734,5.804730425001131e-05,80.63555229344523,197.48502802433313,20.0,0.010326850624529446,0.022942326131623503,0.0023233389576890542,0.035592515713842005,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
