task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-19T00:08:39,variants_train,0ea0b4ae-59a6-4103-9583-e1265ea58d59,2.8469950209837407,3.3806337560330004e-05,1.18735567284156e-05,9.552139718533011,24.092558502507156,10.0,2.2662894796967106e-05,1.905529302348441e-05,7.84603346643659e-06,4.956422128688811e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-19T00:08:39,variants_train,0ea0b4ae-59a6-4103-9583-e1265ea58d59,0.2899668049067259,4.540853414846076e-06,1.5666285776021095e-05,50.072569943678,23.277376369481278,10.0,4.028759334116089e-06,1.8741681628853257e-06,7.545184059482482e-07,6.657445902949663e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-19T00:08:40,variants_train,0ea0b4ae-59a6-4103-9583-e1265ea58d59,0.8447896060533822,1.9157207058662255e-05,2.2678511404788016e-05,87.41406177951772,22.54014868527065,10.0,2.0503581402852786e-05,5.2880597891658e-06,2.2951649637737618e-06,2.8086806155792344e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-19T02:12:02,variants_train,0ea0b4ae-59a6-4103-9583-e1265ea58d59,7402.04348369292,0.31956840245451973,4.317299725855133e-05,87.40269409851133,214.5756235327229,10.0,0.006771268584788314,0.4411938843437184,0.02056116960752471,0.46852632253603144,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-19T02:12:03,variants_train,0ea0b4ae-59a6-4103-9583-e1265ea58d59,0.9414303260855377,2.984803359085131e-05,3.1707881719880715e-05,81.52081705707292,76.12734904720023,10.0,2.1310573159556354e-05,1.9904182586572006e-05,2.5461082999965468e-06,4.376086404611623e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-19T02:20:39,variants_train,0ea0b4ae-59a6-4103-9583-e1265ea58d59,515.4195019030012,0.030267701665269486,5.8724410290673115e-05,81.53183671467997,212.746516504188,10.0,0.012485461681139131,0.03045903686721374,0.0014316501694938387,0.044376148717846675,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
