timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-17T20:33:29,variants_train,fdbea2c4-96a2-4a19-8052-e5dc37fee343,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,426.70373526611365,0.29700727816253264,0.0006960503356674488,96.62576504930229,0.0,10.0,0.026158348552773204,0.3909558097088386,0.018334799567477442,0.43544895782908927,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
