timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-09T19:55:11,modernbert_lora_train,81007abe-b726-4c06-b947-d2c4bcf6dc35,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,233.26333290780894,0.05111980003720404,0.00021915060288282755,100.85017322731754,0.0,10.0,0.007926514560095464,0.062323863470158614,0.004697494588714067,0.07494787261896815,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
