task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-09T19:27:02,modernbert_lora_train,81007abe-b726-4c06-b947-d2c4bcf6dc35,2.6779738790355623,3.0695240219531106e-05,1.1461098040702953e-05,9.519943618604065,22.01314627653826,10.0,2.124669727512213e-05,1.6378068657729727e-05,7.378206541761756e-06,4.5002972474613614e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-09T19:27:03,modernbert_lora_train,81007abe-b726-4c06-b947-d2c4bcf6dc35,0.24454859597608447,4.062872757584115e-06,1.661950293372539e-05,57.96687701259466,20.58182406257701,10.0,3.931930367764153e-06,1.3972233396941647e-06,6.275141527617554e-07,5.956667860220071e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-09T19:27:04,modernbert_lora_train,81007abe-b726-4c06-b947-d2c4bcf6dc35,1.0692587490193546,2.4184983072752073e-05,2.2619835069073164e-05,73.34090945932006,20.873896720736617,10.0,2.6341563573234125e-05,6.1988938462320675e-06,2.9176826614679558e-06,3.545814008093414e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-09T19:51:17,modernbert_lora_train,81007abe-b726-4c06-b947-d2c4bcf6dc35,1453.7897778870538,0.04007289792858653,2.7564439156404847e-05,88.65679574160795,131.31592893687488,10.0,0.0016841416070344315,0.05302937381235395,0.0040382490092442215,0.05875176442863261,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-09T19:51:18,modernbert_lora_train,81007abe-b726-4c06-b947-d2c4bcf6dc35,0.19641673495061696,4.621940984987638e-06,2.3541027747238525e-05,51.14030242483089,64.21182120074789,10.0,2.785464450592509e-06,3.500558356961392e-06,4.903073804194205e-07,6.776330187974189e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-09T19:55:11,modernbert_lora_train,81007abe-b726-4c06-b947-d2c4bcf6dc35,233.24245444498956,0.010982985922264751,4.708829721474394e-05,51.329889838116976,143.03453804838858,10.0,0.0061875531194829775,0.009267014913604044,0.0006478312188416668,0.016102399251928697,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
