task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-19T04:30:37,variants_train,ef626831-a7cc-441e-a0d0-5f8b4ae9cd80,7.256543879862875,8.089841678149066e-05,1.1148071696270903e-05,3.074342255957753,24.27077727650717,10.0,4.957577382725363e-05,4.892448357907142e-05,2.01067056804378e-05,0.00011860696308676286,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-19T04:30:37,variants_train,ef626831-a7cc-441e-a0d0-5f8b4ae9cd80,0.23934758105315268,3.9595885067537126e-06,1.6548568190412453e-05,56.75356082534752,21.430879547729987,10.0,3.767559125155903e-06,1.4238900263308096e-06,6.137913778527745e-07,5.805240529339491e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-19T04:30:38,variants_train,ef626831-a7cc-441e-a0d0-5f8b4ae9cd80,0.7800714729819447,1.841076158181509e-05,2.360389781554465e-05,90.32018383372825,24.539738595388837,10.0,1.9561644538193187e-05,5.316115363029894e-06,2.114665985573083e-06,2.6992425886796168e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-19T06:13:03,variants_train,ef626831-a7cc-441e-a0d0-5f8b4ae9cd80,6145.242495303042,0.25142491650629045,4.0913750425110553e-05,90.30691363082046,197.1431139431972,10.0,0.015023965420551608,0.3365256231091678,0.017070057905400043,0.3686196464351194,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-19T06:13:04,variants_train,ef626831-a7cc-441e-a0d0-5f8b4ae9cd80,0.8186964630149305,2.4569641965621614e-05,3.001391993747684e-05,81.18888852989248,67.68529310743673,10.0,1.8434289747419966e-05,1.5371678962594615e-05,2.216128305171372e-06,3.6022097015142585e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-19T06:20:04,variants_train,ef626831-a7cc-441e-a0d0-5f8b4ae9cd80,419.4433520848397,0.023452750211967688,5.591399888212813e-05,81.20691297588834,196.35785665818176,10.0,0.010341495103467237,0.022878038024643388,0.0011650641154581955,0.03438459724356879,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
