timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-31T19:43:21,variants_train,742faba9-5d7b-4f74-8387-113f47107f1a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,518.3979384380509,0.3333957408815344,0.0006431270577311054,84.33164672022653,0.0,10.0,0.012915637774446393,0.45468084096660366,0.02120241133892786,0.48879889007997795,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
