timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-04T03:41:31,variants_train,2ac272b7-fd3c-4ffa-a45f-3f9591a6469d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,430.3342764370609,0.2969601868629215,0.0006900686352981083,90.19634972575025,0.0,10.0,0.026548521172966605,0.3904801690505515,0.018351226006774874,0.435379916230293,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
