variant,run_id,stage,kwh,duration
v11_torch_compile,15e9d1af-9b47-4692-a474-ed4be047ba3d,tokenize_dataset,4.432587004331306e-06,0.1838061870075762
v11_torch_compile,15e9d1af-9b47-4692-a474-ed4be047ba3d,load_model,2.401054914433096e-05,0.7176107380073518
v11_torch_compile,15e9d1af-9b47-4692-a474-ed4be047ba3d,train_model,0.2772105364886842,4306.976521629957
v11_torch_compile,15e9d1af-9b47-4692-a474-ed4be047ba3d,save_model,4.104119871067846e-05,0.9053912590024992
v11_torch_compile,15e9d1af-9b47-4692-a474-ed4be047ba3d,evaluate_model,0.0380592695399797,444.9769107489847
v28_pruning_plus_torch_compile_fp16,2563ace0-fce4-4ca7-be8c-3dcb122fbef8,load_dataset,5.024621077857421e-05,2.899169913958758
v28_pruning_plus_torch_compile_fp16,2563ace0-fce4-4ca7-be8c-3dcb122fbef8,tokenize_dataset,4.589963833603654e-06,0.1854236659128219
v28_pruning_plus_torch_compile_fp16,2563ace0-fce4-4ca7-be8c-3dcb122fbef8,load_model,2.5569598153527664e-05,0.749307659920305
v28_pruning_plus_torch_compile_fp16,2563ace0-fce4-4ca7-be8c-3dcb122fbef8,train_model,0.1173093389925835,1851.7419952260095
v28_pruning_plus_torch_compile_fp16,2563ace0-fce4-4ca7-be8c-3dcb122fbef8,save_model,2.669699482164833e-05,0.5986403459683061
v28_pruning_plus_torch_compile_fp16,2563ace0-fce4-4ca7-be8c-3dcb122fbef8,evaluate_model,0.0173512569648011,210.28277180006265
v27_torch_compile_plus_fp16,a4ba26f4-3632-4c6f-9107-92625d0b54e2,load_dataset,3.308229252709272e-05,1.8223616409813983
v27_torch_compile_plus_fp16,a4ba26f4-3632-4c6f-9107-92625d0b54e2,tokenize_dataset,4.487871523979584e-06,0.1828387540299445
v27_torch_compile_plus_fp16,a4ba26f4-3632-4c6f-9107-92625d0b54e2,load_model,2.4363022177945854e-05,0.7191350950160995
v27_torch_compile_plus_fp16,a4ba26f4-3632-4c6f-9107-92625d0b54e2,train_model,0.2410275543692986,3671.598369343032
v27_torch_compile_plus_fp16,a4ba26f4-3632-4c6f-9107-92625d0b54e2,save_model,4.27655229891244e-05,0.9051260230480692
v27_torch_compile_plus_fp16,a4ba26f4-3632-4c6f-9107-92625d0b54e2,evaluate_model,0.035592515713842,418.2216847820091
v23_layer_pruning_16_bottom,50e8bf44-f4c9-4a5d-b032-0b880de81907,load_dataset,3.214989770262687e-05,1.778794895973988
v23_layer_pruning_16_bottom,50e8bf44-f4c9-4a5d-b032-0b880de81907,tokenize_dataset,5.137709547280972e-06,0.1814726640004664
v23_layer_pruning_16_bottom,50e8bf44-f4c9-4a5d-b032-0b880de81907,load_model,2.5100191317042693e-05,0.7423310420708731
v23_layer_pruning_16_bottom,50e8bf44-f4c9-4a5d-b032-0b880de81907,train_model,0.1474782327665969,2374.469827729976
v23_layer_pruning_16_bottom,50e8bf44-f4c9-4a5d-b032-0b880de81907,save_model,2.3767175098138305e-05,0.4642545440001413
v23_layer_pruning_16_bottom,50e8bf44-f4c9-4a5d-b032-0b880de81907,evaluate_model,0.014190579733918,160.82575340208132
v16_layer_pruning_4_top,2ac272b7-fd3c-4ffa-a45f-3f9591a6469d,load_dataset,2.9141123399142647e-05,1.6519837050000206
v16_layer_pruning_4_top,2ac272b7-fd3c-4ffa-a45f-3f9591a6469d,tokenize_dataset,5.312161247585162e-06,0.2047843469772488
v16_layer_pruning_4_top,2ac272b7-fd3c-4ffa-a45f-3f9591a6469d,load_model,2.569141320147934e-05,0.7715037270681933
v16_layer_pruning_4_top,2ac272b7-fd3c-4ffa-a45f-3f9591a6469d,train_model,0.3982992596314565,6172.867992822081
v16_layer_pruning_4_top,2ac272b7-fd3c-4ffa-a45f-3f9591a6469d,save_model,3.3047669729335816e-05,0.7497734939679503
v16_layer_pruning_4_top,2ac272b7-fd3c-4ffa-a45f-3f9591a6469d,evaluate_model,0.0369870055861091,430.3144888730021
v25_layer_pruning_20_bottom,418ce1ad-2964-4614-bca2-89ca79f04b68,load_dataset,3.654963399822487e-05,2.054067543009296
v25_layer_pruning_20_bottom,418ce1ad-2964-4614-bca2-89ca79f04b68,tokenize_dataset,4.90273998644428e-06,0.1926254390273243
v25_layer_pruning_20_bottom,418ce1ad-2964-4614-bca2-89ca79f04b68,load_model,2.5121258042681907e-05,0.7479528840631247
v25_layer_pruning_20_bottom,418ce1ad-2964-4614-bca2-89ca79f04b68,train_model,0.0724710469753512,1065.3088060880546
v25_layer_pruning_20_bottom,418ce1ad-2964-4614-bca2-89ca79f04b68,save_model,1.6039798392208926e-05,0.356868703966029
v25_layer_pruning_20_bottom,418ce1ad-2964-4614-bca2-89ca79f04b68,evaluate_model,0.0064740009329109,74.71967033110559
v26_pruning_plus_seq_lngth_torch_compile,15130c63-47a1-4273-92de-b9c997959335,load_dataset,5.748320721077207e-05,3.266139834071509
v26_pruning_plus_seq_lngth_torch_compile,15130c63-47a1-4273-92de-b9c997959335,tokenize_dataset,0.0005508906822172,17.338698407053016
v26_pruning_plus_seq_lngth_torch_compile,15130c63-47a1-4273-92de-b9c997959335,load_model,2.665391886994418e-05,0.7522717600222677
v26_pruning_plus_seq_lngth_torch_compile,15130c63-47a1-4273-92de-b9c997959335,train_model,0.0886477545188546,1304.149318048963
v26_pruning_plus_seq_lngth_torch_compile,15130c63-47a1-4273-92de-b9c997959335,save_model,2.585681058211997e-05,0.583487686002627
v26_pruning_plus_seq_lngth_torch_compile,15130c63-47a1-4273-92de-b9c997959335,evaluate_model,0.0092442192654833,121.14631953393108
V13_gradient_accumulation_plus_fp16_plus_checkpointing,890a1dbc-c35c-462a-9e6e-36a2d1d12087,load_dataset,4.892017999438874e-05,2.766584365046583
V13_gradient_accumulation_plus_fp16_plus_checkpointing,890a1dbc-c35c-462a-9e6e-36a2d1d12087,tokenize_dataset,4.383489274194641e-06,0.1791190550429746
V13_gradient_accumulation_plus_fp16_plus_checkpointing,890a1dbc-c35c-462a-9e6e-36a2d1d12087,load_model,2.3648270575526985e-05,0.6965624209260568
V13_gradient_accumulation_plus_fp16_plus_checkpointing,890a1dbc-c35c-462a-9e6e-36a2d1d12087,train_model,0.6436300785899666,9778.84691521409
V13_gradient_accumulation_plus_fp16_plus_checkpointing,890a1dbc-c35c-462a-9e6e-36a2d1d12087,save_model,3.971606346475642e-05,0.8441129429265857
V13_gradient_accumulation_plus_fp16_plus_checkpointing,890a1dbc-c35c-462a-9e6e-36a2d1d12087,evaluate_model,0.0449801464259421,496.2420774650527
V0_baseline,2e09d998-a439-4c12-b79a-49a83d34b543,load_dataset,2.7901717284049352e-05,1.6534416360082105
V0_baseline,2e09d998-a439-4c12-b79a-49a83d34b543,tokenize_dataset,4.910487182878707e-06,0.1777432920061983
V0_baseline,2e09d998-a439-4c12-b79a-49a83d34b543,load_model,2.470643359685792e-05,0.7470149850123562
V0_baseline,2e09d998-a439-4c12-b79a-49a83d34b543,train_model,0.4678362169318396,7398.605550868961
V0_baseline,2e09d998-a439-4c12-b79a-49a83d34b543,save_model,3.8440948795126495e-05,0.8222104979795404
V0_baseline,2e09d998-a439-4c12-b79a-49a83d34b543,evaluate_model,0.0444008825520642,516.7841443179641
V5_power_limit_100W,7356f5ea-7def-468e-b7fc-65ad4f307549,load_dataset,7.861807750875545e-05,4.822328048991039
V5_power_limit_100W,7356f5ea-7def-468e-b7fc-65ad4f307549,tokenize_dataset,5.006017828556962e-06,0.184409586014226
V5_power_limit_100W,7356f5ea-7def-468e-b7fc-65ad4f307549,load_model,2.4212981720298632e-05,0.719340456998907
V5_power_limit_100W,7356f5ea-7def-468e-b7fc-65ad4f307549,train_model,0.5923486772233862,19116.85369954398
V5_power_limit_100W,7356f5ea-7def-468e-b7fc-65ad4f307549,save_model,3.468199020750795e-05,0.8185205919435248
V5_power_limit_100W,7356f5ea-7def-468e-b7fc-65ad4f307549,evaluate_model,0.0555526944220128,1382.855488121044
V6_optimizer,742faba9-5d7b-4f74-8387-113f47107f1a,load_dataset,4.880758444449183e-05,2.875492196995765
V6_optimizer,742faba9-5d7b-4f74-8387-113f47107f1a,tokenize_dataset,4.569942500525673e-06,0.1871810420416295
V6_optimizer,742faba9-5d7b-4f74-8387-113f47107f1a,load_model,2.3973213562737772e-05,0.7244949979940429
V6_optimizer,742faba9-5d7b-4f74-8387-113f47107f1a,train_model,0.4441715406093473,7110.015566936985
V6_optimizer,742faba9-5d7b-4f74-8387-113f47107f1a,save_model,3.715721816782702e-05,0.802188956993632
V6_optimizer,742faba9-5d7b-4f74-8387-113f47107f1a,evaluate_model,0.0445124195441402,518.3747925100033
v24_layer_pruning_20_top,c2de4f96-c966-4198-864c-9574c93f08e8,load_dataset,3.1102351512814165e-05,1.7880471789976582
v24_layer_pruning_20_top,c2de4f96-c966-4198-864c-9574c93f08e8,tokenize_dataset,4.976173798877824e-06,0.186937466962263
v24_layer_pruning_20_top,c2de4f96-c966-4198-864c-9574c93f08e8,load_model,2.502352121746915e-05,0.7528311880305409
v24_layer_pruning_20_top,c2de4f96-c966-4198-864c-9574c93f08e8,train_model,0.0726793338858244,1063.4683174790116
v24_layer_pruning_20_top,c2de4f96-c966-4198-864c-9574c93f08e8,save_model,1.841376556284413e-05,0.353476615040563
v24_layer_pruning_20_top,c2de4f96-c966-4198-864c-9574c93f08e8,evaluate_model,0.0064528160637626,74.13782808394171
v22_layer_pruning_16_top,440f385b-6c34-4ba0-8c3b-2565e7d84271,load_dataset,0.0001136476847363,6.866095874924213
v22_layer_pruning_16_top,440f385b-6c34-4ba0-8c3b-2565e7d84271,tokenize_dataset,4.439250520301162e-06,0.1976150360424071
v22_layer_pruning_16_top,440f385b-6c34-4ba0-8c3b-2565e7d84271,load_model,2.586369084943329e-05,0.7550332120154053
v22_layer_pruning_16_top,440f385b-6c34-4ba0-8c3b-2565e7d84271,train_model,0.1477276593147975,2378.2513362179743
v22_layer_pruning_16_top,440f385b-6c34-4ba0-8c3b-2565e7d84271,save_model,2.433826005041051e-05,0.4815988830523565
v22_layer_pruning_16_top,440f385b-6c34-4ba0-8c3b-2565e7d84271,evaluate_model,0.0142994916501322,162.62218123697676
V12_attention,290da6c7-b186-49ac-8f63-86581e8743c0,load_dataset,5.918687095493315e-05,3.5382926639867947
V12_attention,290da6c7-b186-49ac-8f63-86581e8743c0,tokenize_dataset,4.912992907478475e-06,0.1970546939992346
V12_attention,290da6c7-b186-49ac-8f63-86581e8743c0,load_model,2.3817366326568152e-05,0.7097684239852242
V12_attention,290da6c7-b186-49ac-8f63-86581e8743c0,train_model,0.3463086040420449,5427.851791000983
V12_attention,290da6c7-b186-49ac-8f63-86581e8743c0,save_model,4.025234574944747e-05,0.9162755949655548
V12_attention,290da6c7-b186-49ac-8f63-86581e8743c0,evaluate_model,0.0286654659954924,338.5911705130711
V10_dataloader_pin_memory,da6aac13-f121-45f2-b6c3-c7b0d2bce5bc,load_dataset,9.61019373448611e-05,5.992263476946391
V10_dataloader_pin_memory,da6aac13-f121-45f2-b6c3-c7b0d2bce5bc,tokenize_dataset,4.931359813556497e-06,0.183741306012962
V10_dataloader_pin_memory,da6aac13-f121-45f2-b6c3-c7b0d2bce5bc,load_model,2.4347155924845168e-05,0.733246881980449
V10_dataloader_pin_memory,da6aac13-f121-45f2-b6c3-c7b0d2bce5bc,train_model,0.3728844721828317,6208.525556465029
V10_dataloader_pin_memory,da6aac13-f121-45f2-b6c3-c7b0d2bce5bc,save_model,3.604934622591927e-05,0.8282734359963797
V10_dataloader_pin_memory,da6aac13-f121-45f2-b6c3-c7b0d2bce5bc,evaluate_model,0.0348564529777131,425.8715265049832
V4_tokenizer,22c56b7e-ef43-4eab-8f34-2094eda5c78b,load_dataset,3.189489719779561e-05,1.7824449740001
V4_tokenizer,22c56b7e-ef43-4eab-8f34-2094eda5c78b,tokenize_dataset,4.788428765697489e-06,0.1809100359678268
V4_tokenizer,22c56b7e-ef43-4eab-8f34-2094eda5c78b,load_model,2.3955605135091792e-05,0.7047455969732255
V4_tokenizer,22c56b7e-ef43-4eab-8f34-2094eda5c78b,train_model,0.4682498390679658,7409.632748456032
V4_tokenizer,22c56b7e-ef43-4eab-8f34-2094eda5c78b,save_model,3.6774564607267024e-05,0.8321971840341575
V4_tokenizer,22c56b7e-ef43-4eab-8f34-2094eda5c78b,evaluate_model,0.044516401559844,518.5047991069732
v29_attention_plus_pin_memory_optimizer_gradient_accumulation,13d6d1ec-02b6-4f4b-ac5c-79124bca94e8,load_dataset,3.393113956446641e-05,1.9051704130833969
v29_attention_plus_pin_memory_optimizer_gradient_accumulation,13d6d1ec-02b6-4f4b-ac5c-79124bca94e8,tokenize_dataset,4.5444887447980805e-06,0.1769621230196207
v29_attention_plus_pin_memory_optimizer_gradient_accumulation,13d6d1ec-02b6-4f4b-ac5c-79124bca94e8,load_model,2.3686063659400088e-05,0.71324344095774
v29_attention_plus_pin_memory_optimizer_gradient_accumulation,13d6d1ec-02b6-4f4b-ac5c-79124bca94e8,train_model,0.4090404340674836,6099.831160865957
v29_attention_plus_pin_memory_optimizer_gradient_accumulation,13d6d1ec-02b6-4f4b-ac5c-79124bca94e8,save_model,4.207621657581484e-05,0.9388520859647542
v29_attention_plus_pin_memory_optimizer_gradient_accumulation,13d6d1ec-02b6-4f4b-ac5c-79124bca94e8,evaluate_model,0.0372171688103727,408.0114646939328
v17_layer_pruning_4_bottom,8b84c486-de24-4aa2-9eec-5ba3806c0fd8,load_dataset,8.550744408328049e-05,5.209053027909249
v17_layer_pruning_4_bottom,8b84c486-de24-4aa2-9eec-5ba3806c0fd8,tokenize_dataset,4.721347430595684e-06,0.1830810649553313
v17_layer_pruning_4_bottom,8b84c486-de24-4aa2-9eec-5ba3806c0fd8,load_model,2.644457783623549e-05,0.7778900349512696
v17_layer_pruning_4_bottom,8b84c486-de24-4aa2-9eec-5ba3806c0fd8,train_model,0.3977226729142534,6161.068655719981
v17_layer_pruning_4_bottom,8b84c486-de24-4aa2-9eec-5ba3806c0fd8,save_model,3.569507409084682e-05,0.781413943041116
v17_layer_pruning_4_bottom,8b84c486-de24-4aa2-9eec-5ba3806c0fd8,evaluate_model,0.0368252083890336,427.3763307390036
V8_sequence_length_trimming,009de35f-8d7f-4a08-9390-5864dadccdc9,load_dataset,8.614965858402928e-05,5.251437282015104
V8_sequence_length_trimming,009de35f-8d7f-4a08-9390-5864dadccdc9,tokenize_dataset,0.0035331351391096,114.43032467196464
V8_sequence_length_trimming,009de35f-8d7f-4a08-9390-5864dadccdc9,load_model,2.94837685031568e-05,0.8862666140194051
V8_sequence_length_trimming,009de35f-8d7f-4a08-9390-5864dadccdc9,train_model,0.248087833082601,4066.050189394038
V8_sequence_length_trimming,009de35f-8d7f-4a08-9390-5864dadccdc9,save_model,4.006054227007061e-05,0.9110524489660748
V8_sequence_length_trimming,009de35f-8d7f-4a08-9390-5864dadccdc9,evaluate_model,0.0216394546693461,255.413112038048
v21_layer_pruning_12_bottom,018fddfa-c390-4cb1-8905-fd3468029f03,load_dataset,0.0001111115728265,6.670187924057245
v21_layer_pruning_12_bottom,018fddfa-c390-4cb1-8905-fd3468029f03,tokenize_dataset,4.885871571897612e-06,0.1857442890759557
v21_layer_pruning_12_bottom,018fddfa-c390-4cb1-8905-fd3468029f03,load_model,2.559318107369976e-05,0.7667068419978023
v21_layer_pruning_12_bottom,018fddfa-c390-4cb1-8905-fd3468029f03,train_model,0.2403945500050508,3692.852749432903
v21_layer_pruning_12_bottom,018fddfa-c390-4cb1-8905-fd3468029f03,save_model,2.667170930881202e-05,0.585149088059552
v21_layer_pruning_12_bottom,018fddfa-c390-4cb1-8905-fd3468029f03,evaluate_model,0.0219304046135016,252.01413646701255
v20_layer_pruning_12_top,a861896b-5c3a-4d4f-aa33-5b11ae65c63c,load_dataset,2.9752755829491804e-05,1.7196442700223995
v20_layer_pruning_12_top,a861896b-5c3a-4d4f-aa33-5b11ae65c63c,tokenize_dataset,4.824981629148389e-06,0.1849907350260764
v20_layer_pruning_12_top,a861896b-5c3a-4d4f-aa33-5b11ae65c63c,load_model,2.5468201460959007e-05,0.7546625999966636
v20_layer_pruning_12_top,a861896b-5c3a-4d4f-aa33-5b11ae65c63c,train_model,0.2398606155543904,3682.7951516259927
v20_layer_pruning_12_top,a861896b-5c3a-4d4f-aa33-5b11ae65c63c,save_model,2.735155907276909e-05,0.5786399400094524
v20_layer_pruning_12_top,a861896b-5c3a-4d4f-aa33-5b11ae65c63c,evaluate_model,0.0218343587719176,250.80256250698585
v18_layer_pruning_8_top,4ba6905b-f706-44d3-bae1-05371a14913c,load_dataset,7.790959583998155e-05,4.645830038003624
v18_layer_pruning_8_top,4ba6905b-f706-44d3-bae1-05371a14913c,tokenize_dataset,4.803989149669604e-06,0.1819246240193024
v18_layer_pruning_8_top,4ba6905b-f706-44d3-bae1-05371a14913c,load_model,2.479336777845205e-05,0.7375051690032706
v18_layer_pruning_8_top,4ba6905b-f706-44d3-bae1-05371a14913c,train_model,0.3096578207822751,4923.836659706081
v18_layer_pruning_8_top,4ba6905b-f706-44d3-bae1-05371a14913c,save_model,2.7020284718959345e-05,0.6129321840126067
v18_layer_pruning_8_top,4ba6905b-f706-44d3-bae1-05371a14913c,evaluate_model,0.0294197810555238,340.62721716589294
V7_f16,15e4091a-3b9e-4057-9633-74ca73f26784,load_dataset,2.882142293339155e-05,1.771240666974336
V7_f16,15e4091a-3b9e-4057-9633-74ca73f26784,tokenize_dataset,4.485186876113375e-06,0.1776840229867957
V7_f16,15e4091a-3b9e-4057-9633-74ca73f26784,load_model,2.3644151917353547e-05,0.7013926309882663
V7_f16,15e4091a-3b9e-4057-9633-74ca73f26784,train_model,0.372603350405963,6181.3819735849975
V7_f16,15e4091a-3b9e-4057-9633-74ca73f26784,save_model,3.871265464383544e-05,0.8372192229726352
V7_f16,15e4091a-3b9e-4057-9633-74ca73f26784,evaluate_model,0.0345680746280028,421.4192061279901
