task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-02T03:48:54,modernbert_lora_train,79627f57-1edc-428c-8bb6-f108be677626,1.7224085790803656,2.0322665600239668e-05,1.1797456645564817e-05,15.624581966310123,21.142951986529145,10.0,1.4952500295322899e-05,1.0118341426945676e-05,4.7246690499984355e-06,2.979551077226701e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-02T03:48:54,modernbert_lora_train,79627f57-1edc-428c-8bb6-f108be677626,0.1352288059424609,2.0208937249250575e-06,1.4953217137446535e-05,63.58780695441482,6.82687928694404,10.0,2.381974961135347e-06,2.5611131704295076e-07,3.2479083327214315e-07,2.962877111450446e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-02T03:50:51,modernbert_lora_train,79627f57-1edc-428c-8bb6-f108be677626,116.80988899897784,0.002452185117029009,2.099297207369174e-05,63.71770364088698,22.01790686479649,10.0,0.002556368010648326,0.0007144186270888753,0.00032441634927494713,0.0035952029870121483,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-02T04:18:25,modernbert_lora_train,79627f57-1edc-428c-8bb6-f108be677626,1653.9456017269986,0.04419573963885082,2.6721399475796484e-05,78.74633082697068,117.39953201860149,10.0,0.006265340644212948,0.053936777593833085,0.0045942358623805276,0.06479635410042657,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-02T04:18:25,modernbert_lora_train,79627f57-1edc-428c-8bb6-f108be677626,0.2199072469957173,7.178630248558249e-06,3.265561539605763e-05,58.40573095411361,104.89227856817143,10.0,3.5636528509207233e-06,6.405560679212385e-06,5.555354918923214e-07,1.0524749022022828e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-02T04:22:21,modernbert_lora_train,79627f57-1edc-428c-8bb6-f108be677626,235.13745462393854,0.011041104357333006,4.6955973764958404e-05,58.56203569917232,142.54574523471044,10.0,0.006224113194286573,0.009310398559424726,0.0006530962248779059,0.016187607978589202,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
