timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-31T23:37:01,variants_train,009de35f-8d7f-4a08-9390-5864dadccdc9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,255.43303291400662,0.18648960225907782,0.000730091954558833,83.22278739026655,0.0,10.0,0.014607592648842547,0.24646777772961936,0.012341171640544457,0.27341654201900634,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
