task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-05-30T16:34:41,variants_train,2e09d998-a439-4c12-b79a-49a83d34b543,1.6534416360082105,1.9030963233694513e-05,1.1508603011047051e-05,14.675314616806318,21.501120392952977,10.0,1.348136522952726e-05,9.87750790182318e-06,4.542844152698914e-06,2.7901717284049352e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-05-30T16:34:41,variants_train,2e09d998-a439-4c12-b79a-49a83d34b543,0.17774329200619832,3.349302843460336e-06,1.8850791182172322e-05,74.67127928712439,15.972671010830393,10.0,3.6801140552000094e-06,7.880561860851287e-07,4.423169415935663e-07,4.910487182878707e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-05-30T16:34:42,variants_train,2e09d998-a439-4c12-b79a-49a83d34b543,0.7470149850123562,1.6851551631422742e-05,2.256063867627635e-05,87.03756341860178,22.311409952279032,10.0,1.805418277666792e-05,4.629170370140656e-06,2.0230804500493424e-06,2.470643359685792e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-05-30T18:38:01,variants_train,2e09d998-a439-4c12-b79a-49a83d34b543,7398.605550868961,0.3190977011623003,4.312943828733644e-05,87.02625726037598,214.22170477841644,10.0,0.007022954124469916,0.44026164109791965,0.020551621709450005,0.4678362169318396,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-05-30T18:38:02,variants_train,2e09d998-a439-4c12-b79a-49a83d34b543,0.8222104979795404,2.6219471573774022e-05,3.189175946271153e-05,80.8319049832868,78.0380983133283,10.0,1.8424215017139034e-05,1.779140312230254e-05,2.225330655671043e-06,3.8440948795126495e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-05-30T18:46:39,variants_train,2e09d998-a439-4c12-b79a-49a83d34b543,516.7841443179641,0.030284571906080582,5.86019846968208e-05,80.84431538759304,212.05604296258159,10.0,0.012524550233243278,0.03044087685268204,0.001435455466138956,0.04440088255206426,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
