timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-20T03:49:19,modernbert_lora_train,22d0bec9-692e-436a-a6ee-ea63816b4089,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54.02008122205734,0.04686353570248589,0.0008675206449587989,81.46305852280824,0.0,10.0,0.0066069577594508625,0.057415747321456934,0.004684963997378428,0.06870766907828621,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
