task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-11T13:00:26,modernbert_lora_train,475e7939-7740-47ac-8db3-53928ed296e7,1.6103873180691153,2.317999967628211e-05,1.4393159938987153e-05,22.47335239650356,21.151076148719593,10.0,2.0104838306080758e-05,9.46250756683753e-06,4.417365760956374e-06,3.3984711633874663e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-11T13:00:26,modernbert_lora_train,475e7939-7740-47ac-8db3-53928ed296e7,0.3444516211748123,4.560605660270485e-06,1.3243442997373976e-05,40.77179419011178,19.68887889844854,10.0,3.897833118264582e-06,1.8833348427449437e-06,9.052371470412865e-07,6.686405108050814e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-11T13:00:28,modernbert_lora_train,475e7939-7740-47ac-8db3-53928ed296e7,1.4302648990415037,3.168388040274918e-05,2.215372097666597e-05,59.01372179532301,29.815926320443513,10.0,3.068711343856209e-05,1.18450094745981e-05,3.9203168610886975e-06,4.645243977424889e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-11T13:00:31,modernbert_lora_train,475e7939-7740-47ac-8db3-53928ed296e7,2.777734224917367,7.578762103618943e-05,2.728472711256928e-05,78.25434870023741,53.831350897327845,10.0,6.191423314245645e-05,4.153364433889806e-05,7.666034611045486e-06,0.0001111139120924,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-11T13:00:39,modernbert_lora_train,475e7939-7740-47ac-8db3-53928ed296e7,8.033586431061849,0.00022096130171110365,2.750495823088296e-05,80.59534116141371,52.19936017397154,10.0,0.0001852113309467225,0.00011648314874079801,2.226178544482941e-05,0.00032395626513235,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
