task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-17T15:14:43,variants_train,5f3b5d57-46b8-4b7b-a57e-476990e0488f,5.366287305019796,6.1004074904669646e-05,1.1367614859515581e-05,4.174866701010552,24.983604758994087,10.0,3.7339958483055026e-05,3.7243918683316224e-05,1.4855550058806937e-05,8.943942722517819e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-17T15:14:43,variants_train,5f3b5d57-46b8-4b7b-a57e-476990e0488f,0.24192113592289388,3.822534531130999e-06,1.580504459489446e-05,55.45827413149043,18.76812451780076,10.0,3.7225649224927396e-06,1.2608343418207824e-06,6.209033916497399e-07,5.604302655963262e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-17T15:14:44,variants_train,5f3b5d57-46b8-4b7b-a57e-476990e0488f,0.7864458418916911,1.7967305858679014e-05,2.2848498410155723e-05,87.70259519240885,23.30808904627449,10.0,1.9127698357701388e-05,5.084726286241903e-06,2.1298409717726643e-06,2.634226561571596e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-17T16:45:28,variants_train,5f3b5d57-46b8-4b7b-a57e-476990e0488f,5443.425710798008,0.23635357092123907,4.3420004866301685e-05,87.68862822675452,207.47818771458807,10.0,0.017682612824690053,0.3137200331980452,0.01512056638324478,0.34652321240598,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-17T16:45:29,variants_train,5f3b5d57-46b8-4b7b-a57e-476990e0488f,0.9181927090976387,2.7771860614644872e-05,3.02488437840769e-05,81.0241422959448,68.88082033796994,10.0,2.065747097040882e-05,1.756529183083444e-05,2.494177997060254e-06,4.071694079832433e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-17T16:51:07,variants_train,5f3b5d57-46b8-4b7b-a57e-476990e0488f,337.9588991610799,0.019571639894946175,5.791131531447693e-05,81.05311172989013,204.84321952989697,10.0,0.008525546395431662,0.01923015093966285,0.0009387179936663926,0.028694415328760936,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
