task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-04T07:02:55,variants_train,20ef0bba-8549-4010-b839-a529c7637d58,3.2420275300974026,3.66118741347261e-05,1.1292261078181565e-05,6.465690792782828,23.794939461861173,10.0,2.3291008077236733e-05,2.1430572699543404e-05,8.955899905736765e-06,5.36774806825169e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-04T07:02:55,variants_train,20ef0bba-8549-4010-b839-a529c7637d58,0.18374703591689467,3.564127266583084e-06,1.9404260107016403e-05,71.0623618706282,22.447992318825293,10.0,3.6207728966158176e-06,1.1450009154145846e-06,4.5967222217263405e-07,5.22544603420304e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-04T07:02:56,variants_train,20ef0bba-8549-4010-b839-a529c7637d58,0.7446284900652245,1.7068597823387e-05,2.292499628231769e-05,89.24887573401871,22.037189641909105,10.0,1.8450429204777338e-05,4.557225869561421e-06,2.016994758418554e-06,2.5024649832757323e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-04T08:25:01,variants_train,20ef0bba-8549-4010-b839-a529c7637d58,4925.098192856996,0.21150989670237533,4.294531558708127e-05,89.23169178173772,212.03196088601536,10.0,0.006341193724339807,0.29007738317283227,0.013680773729469447,0.31009935062664157,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-04T08:25:02,variants_train,20ef0bba-8549-4010-b839-a529c7637d58,0.6206373879685998,1.850774857617421e-05,2.9824212237158886e-05,80.84880653927897,66.93587556935422,10.0,1.3930213366382393e-05,1.1536398117684143e-05,1.6680091862019547e-06,2.7134620670277165e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-04T08:30:39,variants_train,20ef0bba-8549-4010-b839-a529c7637d58,336.7820485229604,0.019904116264053695,5.9100897014069414e-05,80.87780657135679,211.3163997795349,10.0,0.008477695675206669,0.019768723314966152,0.00093544731731947,0.02918186630749231,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
