timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-04T16:04:54,variants_train,2563ace0-fce4-4ca7-be8c-3dcb122fbef8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,210.30239194491878,0.0003203732972820686,1.5233935017057673e-06,84.40620187066057,0.0,10.0,0.011120745826589548,0.11790756543708625,0.005739812847971915,0.13476812411164774,Canada,CAN,quebec,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-71.2,46.8,755.2023086547852,process,N,1.0
