timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-17T00:15:36,variants_train,147d15ca-bb55-4ea9-b9cc-6d2511ceda5c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,641.4428743228782,0.3306122453820117,0.0005154196244381288,101.53868346772079,0.0,10.0,0.027627337073796415,0.42473534895467324,0.032355259564599774,0.4847179455930694,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
