timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-18T12:48:56,variants_train,0c6e7b58-e1c1-4bd1-86bc-58d7a7debb4f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,342.4804136741441,0.24243935449753554,0.0007078926117164953,84.21547822767185,0.0,10.0,0.020969765051354172,0.3191152591808901,0.015360690451344838,0.35544571468358915,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N,1.0
