task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-18T00:41:11,variants_train,792492c6-861c-4479-bf50-e151be742463,3.208824833855033,3.780854823658906e-05,1.1782045272085819e-05,7.011183467951506,24.19796306721865,10.0,2.4997680275905612e-05,2.1570572812379396e-05,8.863698035970124e-06,5.543195112425513e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-18T00:41:11,variants_train,792492c6-861c-4479-bf50-e151be742463,0.2395513269584626,4.004532988218133e-06,1.672154326399719e-05,57.18842521426351,21.881776367381264,10.0,3.800953318535208e-06,1.4555567204865838e-06,6.146245914149207e-07,5.871134630436714e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-18T00:41:12,variants_train,792492c6-861c-4479-bf50-e151be742463,0.8277831010054797,1.89022664514134e-05,2.283697436396243e-05,87.823823387553,22.993883434427993,10.0,2.0185888370920918e-05,5.2861153427841145e-06,2.2410283634801295e-06,2.7713032077185157e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-18T01:42:52,variants_train,792492c6-861c-4479-bf50-e151be742463,3699.7024761638604,0.1645634077771735,4.4480173518305655e-05,87.80400224449146,210.26277271130184,10.0,0.014907140123202557,0.21608602842423963,0.010276893441272358,0.24127006198871453,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-18T01:42:52,variants_train,792492c6-861c-4479-bf50-e151be742463,0.5802192399278283,1.79914422115679e-05,3.101163236912115e-05,80.89855096405647,73.33640126640994,10.0,1.3018068192224494e-05,1.1804731663289658e-05,1.5548526024859732e-06,2.637765245799839e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-18T01:47:06,variants_train,792492c6-861c-4479-bf50-e151be742463,253.36157931108028,0.01502506734585951,5.9302882179456786e-05,80.94985636175325,209.07712837301023,10.0,0.006610553861216634,0.014714311493662535,0.000703719121377476,0.022028584476256635,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
