task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
load_dataset,2025-06-20T08:50:57,variants_train,87b601a6-6c5f-4496-9c85-dd19e5325d68,6.49768963130191,7.375831851401382e-05,1.135108464695536e-05,3.638731498314083,24.472519455260624,10.0,4.597393372356151e-05,4.417336866424648e-05,1.79914042689941e-05,0.00010813870665680208,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
tokenize_dataset,2025-06-20T08:50:57,variants_train,87b601a6-6c5f-4496-9c85-dd19e5325d68,0.21626640670001507,3.5458342565121735e-06,1.6401262194483516e-05,60.62993679577424,16.816978530836806,10.0,3.637993188170506e-06,1.0100008083213652e-06,5.506322499261126e-07,5.198626246417991e-06,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
load_model,2025-06-20T08:50:58,variants_train,87b601a6-6c5f-4496-9c85-dd19e5325d68,0.7793733789585531,1.8072261797466287e-05,2.3190271777969944e-05,89.58869297446358,23.07891293458282,10.0,1.938658050925149e-05,4.995559557130491e-06,2.1140037790044332e-06,2.6496143845386406e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
train_model,2025-06-20T10:17:22,variants_train,87b601a6-6c5f-4496-9c85-dd19e5325d68,5184.561092586257,0.223018559918739,4.301590042547721e-05,89.57302285092847,208.6692339287746,10.0,0.01205473815183836,0.3005162201350089,0.014401498731581443,0.3269724570184287,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
save_model,2025-06-20T10:17:23,variants_train,87b601a6-6c5f-4496-9c85-dd19e5325d68,0.8591441228054464,2.5492855763586952e-05,2.9674741290640336e-05,81.40548870114435,65.4854935150222,10.0,1.9419444424432705e-05,1.5625290274101644e-05,2.330906541708061e-06,3.737564124023374e-05,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
evaluate_model,2025-06-20T10:23:06,variants_train,87b601a6-6c5f-4496-9c85-dd19e5325d68,342.7104437290691,0.01983725112662818,5.788344710037056e-05,81.43370464939773,204.4284064020725,10.0,0.008670896237266997,0.01946102084658463,0.0009519167626612923,0.029083833846512974,Canada,CAN,nova scotia,,,Linux-5.15.0-139-generic-x86_64-with-glibc2.31,3.11.11,3.0.2,128,AMD EPYC 9554P 64-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-63.5822,44.6344,755.2023086547852,process,N
